experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",58,False,miss,0.183698,1.842248,0.182634,0.0,0.0,0.2,0.14,0.2,0.0,0.183698,0.0,1.26,1029.5,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",61,False,miss,0.243285,1.838484,0.274801,0.0,0.0,0.4,0.14,0.3,0.0,0.243285,0.0,1.24,1020.3,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",60,False,miss,0.256698,1.835308,0.292166,0.0,0.0,0.44,0.16,0.3,0.0,0.256698,0.0,1.29,1034.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",62,False,miss,0.247268,1.854129,0.294914,0.0,0.0,0.66,0.16,0.4,0.0,0.247268,0.0,1.25,1025.1,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",63,False,miss,0.194448,1.83184,0.193541,0.0,0.0,0.17,0.15,0.1,0.0,0.194448,0.0,1.27,1055.3,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",64,False,miss,0.247463,1.843017,0.288285,0.0,0.0,0.49,0.15,0.3,0.0,0.247463,0.0,1.24,1024.0,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",65,False,miss,0.259825,1.851515,0.329622,0.0,0.0,0.86,0.2,0.6,0.0,0.259825,0.0,1.25,1026.3,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",66,False,miss,0.251156,1.853772,0.310247,0.0,0.0,0.64,0.16,0.4,0.0,0.251156,0.0,1.26,1027.4,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",67,False,miss,0.222151,1.835958,0.248793,0.0,0.0,0.42,0.14,0.3,0.0,0.222151,0.0,1.27,1051.6,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",68,False,miss,0.232568,1.824207,0.251503,0.0,0.0,0.4,0.16,0.3,0.0,0.232568,0.0,1.24,1026.6,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",69,False,miss,0.253795,1.844955,0.322492,0.0,0.0,0.68,0.16,0.5,0.0,0.253795,0.0,1.26,1031.2,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",70,False,miss,0.26226,1.848738,0.293406,0.0,0.0,0.58,0.15,0.4,0.0,0.26226,0.0,1.27,1033.0,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",71,False,miss,0.234097,1.830664,0.264801,0.0,0.0,0.49,0.16,0.3,0.0,0.234097,0.0,1.26,1057.4,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",72,False,miss,0.237656,1.851374,0.252441,0.0,0.0,0.39,0.14,0.2,0.0,0.237656,0.0,1.23,1021.9,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",73,False,miss,0.219439,1.860979,0.25982,0.0,0.0,0.58,0.15,0.5,0.0,0.219439,0.0,1.25,1016.9,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",74,False,miss,0.257911,1.861082,0.340445,0.0,0.0,0.83,0.19,0.6,0.0,0.257911,0.0,1.29,1046.3,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",75,False,miss,0.340481,1.824155,0.387036,0.0,0.0,0.9,0.21,0.6,0.0,0.340481,0.0,1.29,1072.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",76,False,miss,0.179808,1.826823,0.168514,0.0,0.0,0.13,0.14,0.1,0.0,0.179808,0.0,1.24,1020.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",78,False,miss,0.227279,1.825629,0.236484,0.0,0.0,0.2,0.14,0.1,0.0,0.227279,0.0,1.25,1030.1,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",77,False,miss,0.214001,1.861325,0.209478,0.0,0.0,0.76,0.21,0.6,0.0,0.214001,0.0,1.29,1044.6,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",79,False,miss,0.21075,1.869435,0.219093,0.0,0.0,0.64,0.17,0.5,0.0,0.21075,0.0,1.29,1055.8,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",80,False,miss,0.267983,1.865344,0.290755,0.0,0.0,1.1,0.25,0.7,0.0,0.267983,0.0,1.2,997.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",81,False,miss,0.236911,1.881316,0.247748,0.0,0.0,0.58,0.14,0.4,0.0,0.236911,0.0,1.24,1011.0,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",82,False,miss,0.237214,1.828596,0.251621,0.0,0.0,0.28,0.15,0.2,0.0,0.237214,0.0,1.23,1024.6,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",83,False,miss,0.254131,1.857732,0.316098,0.0,0.0,0.91,0.2,0.6,0.0,0.254131,0.0,1.27,1031.6,-1.0,-99.0,
