experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",125,False,miss,0.214685,1.884238,0.107267,0.0,0.0,1.79,1.0,1.5,0.0,0.214685,0.0,2.84,1877.4,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",120,False,miss,0.284554,1.956729,0.135095,30.0,100.0,1.81,0.99,1.9,0.0,0.284554,0.0,3.73,2372.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",132,True,active,0.089535,1.973247,0.081083,45.0,105.0,1.72,0.99,1.4,35.0,0.089535,1.725,1.77,1104.4,7.009,-3.078,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",136,True,active,0.089784,1.93488,0.061395,0.0,0.0,1.77,0.99,1.6,10.0,0.089784,1.313,1.66,1118.5,6.26,3.958,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",135,False,miss,0.325849,1.932408,0.124692,40.0,85.0,1.28,1.0,1.7,0.0,0.325849,0.0,1.8,1114.0,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",137,True,active,0.083535,1.901486,0.052866,0.0,0.0,1.57,0.98,1.4,20.0,0.083535,1.55,1.78,1128.6,6.449,4.814,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",138,True,active,0.059048,1.966443,0.057405,35.0,70.0,1.25,0.99,1.4,15.0,0.059048,0.942,1.89,1194.3,6.087,-1.192,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",129,True,active,0.129382,1.925017,0.109861,55.0,100.0,1.38,1.0,1.6,10.0,0.129382,0.543,3.12,1711.0,5.702,-3.883,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",139,True,active,0.092121,1.958179,0.091076,40.0,65.0,1.79,0.99,1.9,20.0,0.092121,1.209,2.08,1325.9,5.561,0.865,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",142,False,miss,0.376414,1.967414,0.109761,0.0,0.0,1.66,0.95,2.4,0.0,0.376414,0.0,1.85,1259.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",130,False,miss,0.320343,1.948183,0.136186,0.0,0.0,1.25,1.0,1.3,0.0,0.320343,0.0,3.29,1974.1,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",140,True,active,0.120718,1.92104,0.109446,40.0,80.0,1.34,0.99,1.7,15.0,0.120718,1.239,2.35,1261.7,5.677,0.493,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",133,True,active,0.104586,1.948341,0.074621,45.0,105.0,1.8,1.0,1.5,15.0,0.104586,1.71,3.21,2072.0,5.907,-1.601,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",143,True,active,0.030375,1.970888,0.030375,45.0,105.0,1.75,0.99,1.8,5.0,0.030375,0.423,1.87,1142.5,6.157,-5.911,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",144,True,active,0.118028,1.960278,0.086802,0.0,0.0,1.72,1.0,1.9,35.0,0.118028,1.634,1.98,1302.1,5.946,2.501,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",145,True,active,0.02792,1.965609,0.02792,50.0,105.0,1.41,1.0,1.5,10.0,0.02792,1.222,1.93,1112.8,5.033,-3.357,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",131,True,active,0.052809,1.971675,0.052809,45.0,105.0,1.79,0.99,1.9,15.0,0.052809,0.936,3.79,2265.8,6.047,-3.438,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",149,True,active,0.127988,1.957662,0.103334,55.0,90.0,1.63,1.0,1.8,10.0,0.127988,1.567,1.62,1154.4,5.83,-1.172,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",148,False,miss,0.332463,1.982912,0.135518,35.0,105.0,1.39,0.99,1.3,0.0,0.332463,0.0,1.79,1140.3,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",134,True,active,0.127642,1.973555,0.107736,50.0,105.0,1.35,1.0,1.6,10.0,0.127642,0.953,3.98,2346.9,6.216,-1.94,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",147,True,active,0.122067,1.986411,0.081504,55.0,105.0,1.27,1.0,1.4,10.0,0.122067,1.267,2.09,1094.1,5.788,-2.327,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",141,False,miss,0.269221,1.964082,0.192102,0.0,0.0,0.96,0.99,1.2,0.0,0.269221,0.0,3.58,2293.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",146,False,miss,0.298876,1.949618,0.157724,25.0,0.0,1.82,0.99,1.8,0.0,0.298876,0.0,2.53,1505.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",153,False,miss,0.353756,1.965807,0.134841,30.0,80.0,1.78,1.0,1.4,0.0,0.353756,0.0,1.8,1094.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",151,True,active,0.127893,1.947724,0.1147,0.0,0.0,1.72,1.0,2.1,25.0,0.127893,1.715,2.33,1303.9,6.161,1.558,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",155,True,active,0.089631,2.007718,0.080708,50.0,80.0,1.76,0.99,1.6,10.0,0.089631,1.056,2.1,1321.6,5.555,0.396,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",156,False,miss,0.345811,1.952188,0.110685,0.0,0.0,1.77,1.0,1.6,0.0,0.345811,0.0,2.1,1325.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",157,True,active,0.115511,1.918452,0.086754,50.0,85.0,1.38,1.0,1.6,25.0,0.115511,1.378,1.78,1140.4,5.222,0.937,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",158,True,active,0.111711,1.955095,0.090285,55.0,105.0,1.04,1.0,1.5,15.0,0.111711,0.877,1.8,1104.3,6.004,-2.008,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",152,False,miss,0.256868,1.935795,0.108375,20.0,50.0,1.73,1.0,1.6,0.0,0.256868,0.0,2.59,1627.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",161,True,active,0.097662,1.958355,0.091892,55.0,105.0,1.66,1.0,1.2,15.0,0.097662,0.431,1.76,1226.6,5.759,-4.235,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",164,True,active,0.091948,1.98104,0.036097,0.0,0.0,1.79,1.0,2.0,25.0,0.091948,1.756,1.86,1134.5,6.132,2.795,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",163,False,miss,0.211196,1.828301,0.140162,0.0,0.0,1.07,0.99,1.3,0.0,0.211196,0.0,2.06,1391.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",166,False,miss,0.387111,2.009494,0.12015,0.0,40.0,1.79,0.97,1.6,0.0,0.387111,0.0,1.74,1086.1,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",150,True,active,0.126225,1.917357,0.126225,45.0,105.0,1.19,0.99,1.5,0.0,0.126225,0.59,4.08,2434.1,4.627,-4.19,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",154,False,miss,0.360378,1.957236,0.17219,15.0,0.0,1.78,1.0,1.5,0.0,0.360378,0.0,3.62,2375.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",167,False,miss,0.288055,1.991524,0.134126,0.0,0.0,1.44,1.0,1.3,0.0,0.288055,0.0,1.86,1091.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",159,False,miss,0.312355,1.93091,0.134694,35.0,95.0,1.1,1.0,1.2,0.0,0.312355,0.0,3.29,1860.6,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",170,False,miss,0.249344,1.919365,0.156384,0.0,0.0,1.78,1.0,2.0,0.0,0.249344,0.0,1.8,1082.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",171,True,active,0.111184,1.960112,0.083162,0.0,0.0,1.18,0.99,1.2,25.0,0.111184,0.986,1.75,1083.1,5.793,2.129,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",172,False,miss,0.247747,1.866156,0.102315,0.0,0.0,1.78,1.0,1.3,0.0,0.247747,0.0,1.95,1206.0,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",169,False,miss,0.251217,1.936499,0.085683,0.0,0.0,1.78,1.0,1.4,0.0,0.251217,0.0,2.45,1473.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",173,False,miss,0.259201,1.899273,0.171021,0.0,0.0,1.0,0.97,1.0,0.0,0.259201,0.0,1.96,1356.4,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",160,True,active,0.065372,1.923546,0.065372,50.0,105.0,1.5,0.99,1.3,5.0,0.065372,0.351,3.77,2437.6,5.414,-2.419,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",162,True,active,0.11606,1.938968,0.061586,65.0,105.0,0.98,0.99,1.3,10.0,0.11606,0.725,3.66,2275.7,5.371,-2.668,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",174,True,active,0.095071,1.999064,0.030217,0.0,0.0,1.79,1.0,1.5,30.0,0.095071,1.561,1.8,1158.3,6.228,2.932,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",168,True,active,0.093018,1.976718,0.015317,20.0,40.0,1.75,1.0,1.9,20.0,0.093018,1.272,2.83,1523.4,5.616,-0.148,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",165,False,miss,0.30476,1.933708,0.147799,30.0,75.0,1.79,1.0,1.6,0.0,0.30476,0.0,3.59,2142.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",176,False,miss,0.354811,1.94185,0.154714,25.0,30.0,1.64,0.99,1.7,0.0,0.354811,0.0,1.76,1113.2,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",178,True,active,0.106928,1.936435,0.057181,0.0,25.0,1.8,0.99,1.6,20.0,0.106928,1.621,1.88,1133.2,5.936,0.53,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",179,False,miss,0.353309,1.957914,0.15089,0.0,0.0,1.61,1.0,1.9,0.0,0.353309,0.0,1.78,1106.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",180,False,miss,0.347114,1.918285,0.117115,0.0,0.0,1.38,0.99,1.6,0.0,0.347114,0.0,1.8,1222.3,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",177,False,miss,0.341228,1.939753,0.168189,15.0,0.0,1.61,1.0,1.4,0.0,0.341228,0.0,2.46,1691.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",181,True,active,0.113032,1.965155,0.099514,0.0,0.0,1.67,1.0,2.1,35.0,0.113032,1.647,2.19,1524.6,5.73,1.658,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",183,True,active,0.084255,1.89711,0.065587,0.0,0.0,1.77,1.0,1.6,15.0,0.084255,1.489,1.93,1275.0,5.819,2.945,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",187,True,active,0.097794,1.925231,0.097794,50.0,105.0,1.26,0.99,1.4,5.0,0.097794,0.527,1.98,1397.9,5.698,-4.388,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",189,False,miss,0.297152,1.95768,0.130179,35.0,80.0,1.33,1.0,1.4,0.0,0.297152,0.0,1.84,1131.1,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",188,True,active,0.118919,1.926129,0.081378,60.0,85.0,1.31,1.0,1.3,15.0,0.118919,1.147,1.94,1116.2,5.206,-2.331,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",175,False,miss,0.228201,1.857575,0.127314,0.0,0.0,1.44,1.0,1.3,0.0,0.228201,0.0,3.69,2217.4,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",190,True,active,0.109633,1.998277,0.104521,45.0,105.0,1.82,0.99,1.9,20.0,0.109633,0.796,1.89,1178.2,6.593,-2.163,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",193,True,active,0.039008,1.924209,0.039008,60.0,105.0,1.79,1.0,2.0,10.0,0.039008,0.955,1.76,1223.1,4.296,-2.635,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",182,True,active,0.065399,2.008187,0.065399,45.0,105.0,1.73,0.95,1.4,25.0,0.065399,0.735,3.31,2031.6,6.027,-0.065,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",194,True,active,0.061498,1.972179,0.056314,55.0,105.0,1.79,1.0,1.5,10.0,0.061498,1.381,1.89,1238.8,6.713,-5.484,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",196,True,active,0.089778,1.975602,0.036581,15.0,50.0,1.79,0.99,1.6,25.0,0.089778,1.746,1.73,1099.7,5.946,1.162,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",197,True,active,0.073745,1.944509,0.069024,55.0,105.0,1.51,0.98,1.5,15.0,0.073745,1.413,1.87,1201.1,5.439,-3.092,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",186,True,active,0.093757,1.953018,0.092297,50.0,105.0,1.22,0.99,1.5,15.0,0.093757,0.959,3.61,2010.2,5.776,-3.595,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",185,False,miss,0.253224,1.892546,0.173222,20.0,40.0,1.24,1.0,0.9,0.0,0.253224,0.0,3.74,2426.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",195,True,active,0.08674,1.970204,0.081231,45.0,105.0,1.74,1.0,1.7,20.0,0.08674,1.478,2.5,1542.5,6.168,-1.672,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",2,True,active,0.102647,1.959343,0.055892,45.0,100.0,1.79,0.97,1.6,10.0,0.102647,1.344,1.55,1057.8,8.128,-1.294,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",200,False,miss,0.299561,1.911152,0.149803,0.0,0.0,1.1,0.99,1.4,0.0,0.299561,0.0,1.72,1120.5,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",184,True,active,0.077253,1.900475,0.044704,60.0,95.0,1.78,1.0,1.7,25.0,0.077253,1.079,4.02,2450.5,5.091,-0.098,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",1,False,miss,0.166723,1.91947,0.117889,35.0,95.0,1.68,1.0,1.3,0.0,0.166723,0.0,1.79,1121.1,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",191,False,miss,0.307083,1.927963,0.15894,25.0,0.0,1.79,1.0,1.8,0.0,0.307083,0.0,3.61,2334.7,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",192,False,miss,0.337923,1.98214,0.097516,0.0,0.0,1.75,1.0,1.8,0.0,0.337923,0.0,3.41,2039.0,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",198,True,active,0.106682,1.99212,0.102994,50.0,105.0,1.77,1.0,2.0,25.0,0.106682,0.942,2.14,1457.9,4.657,-1.943,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",4,True,active,0.068218,1.952347,0.03922,45.0,105.0,1.78,1.0,1.5,10.0,0.068218,1.743,1.63,1124.4,7.202,-2.039,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",3,True,active,0.109701,1.844292,0.077299,40.0,105.0,1.8,1.0,2.2,10.0,0.109701,1.589,1.84,1120.6,7.265,-0.689,
exp25_select_one,ablationselect_one__ballspeed7__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",199,False,miss,0.304507,2.001609,0.135949,35.0,105.0,0.85,0.98,1.3,0.0,0.304507,0.0,2.53,1965.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",20,,,,,,,,,,,,,,0.17,,,,no_result
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",6,True,active,0.111422,1.924446,0.101257,35.0,95.0,1.49,1.0,2.1,15.0,0.111422,1.49,1.67,1195.5,6.945,-0.46,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",21,,,,,,,,,,,,,,0.18,,,,no_result
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",7,False,miss,0.201162,1.811315,0.178572,0.0,0.0,1.77,0.99,1.9,0.0,0.201162,0.0,1.72,1151.9,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",8,True,active,0.139933,1.933146,0.132667,35.0,100.0,1.67,1.0,1.5,15.0,0.139933,0.496,1.86,1202.1,7.185,0.341,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",5,False,miss,0.325417,1.956557,0.098058,0.0,0.0,1.62,1.0,1.5,0.0,0.325417,0.0,2.73,2200.3,-1.0,-99.0,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",11,True,active,0.089738,1.884368,0.076801,45.0,105.0,1.8,0.97,1.4,10.0,0.089738,1.01,1.83,1298.4,8.198,-4.362,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",15,True,active,0.133221,1.927184,0.10469,45.0,105.0,1.16,1.0,1.1,5.0,0.133221,0.973,1.72,1171.8,8.752,-3.185,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",14,True,active,0.081669,1.946208,0.070309,40.0,105.0,1.78,0.99,1.2,15.0,0.081669,1.672,1.82,1221.5,8.415,-5.608,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",18,True,active,0.094038,1.976551,0.04725,35.0,45.0,1.7,1.0,1.6,20.0,0.094038,1.326,1.75,1239.4,7.659,-0.002,
exp25_select_one,ablationselect_one__ballspeed9__noplot__servebox,"{""--ablation"": ""select_one"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",19,True,active,0.089013,1.92967,0.035245,0.0,0.0,1.53,1.0,1.3,25.0,0.089013,1.142,1.78,1284.5,7.784,4.123,
