experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",3,True,active,0.136368,1.915636,0.123043,35.0,100.0,1.75,1.0,1.7,25.0,0.136368,1.543,2.38,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",18,True,active,0.114785,1.992625,0.114785,30.0,105.0,1.81,0.99,1.9,20.0,0.114785,1.653,1.45,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",11,True,active,0.106181,1.903871,0.101442,40.0,105.0,1.61,0.99,1.4,10.0,0.106181,0.726,3.09,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",22,True,active,0.103366,1.918018,0.064212,0.0,0.0,1.8,1.0,1.8,25.0,0.103366,1.782,1.58,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",9,True,active,0.137241,1.963303,0.132474,30.0,85.0,1.78,0.99,1.8,15.0,0.137241,1.756,3.18,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",7,True,active,0.102696,1.949466,0.098637,35.0,105.0,1.78,0.99,1.7,20.0,0.102696,1.761,3.18,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",25,False,miss,0.310899,1.935819,0.218241,0.0,0.0,1.1,1.0,1.4,0.0,0.310899,0.0,1.57,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",24,False,miss,0.31935,1.934235,0.130031,0.0,15.0,1.76,1.0,1.7,0.0,0.31935,0.0,1.58,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",16,True,active,0.065424,1.976198,0.058809,5.0,45.0,1.63,1.0,1.6,15.0,0.065424,1.347,3.21,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",19,True,active,0.113456,1.937541,0.099306,0.0,0.0,1.78,0.99,2.0,25.0,0.113456,1.64,1.73,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",8,True,active,0.144057,1.957844,0.122085,35.0,105.0,1.24,1.0,1.6,0.0,0.144057,0.473,3.25,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",26,True,active,0.093695,1.948249,0.093695,40.0,105.0,1.8,1.0,1.6,20.0,0.093695,1.532,1.73,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",28,True,active,0.101675,1.934764,0.08609,0.0,0.0,1.79,0.98,1.6,20.0,0.101675,1.745,1.45,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",27,True,active,0.034755,1.914821,0.034755,40.0,105.0,1.48,1.0,1.7,10.0,0.034755,0.754,1.86,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",30,True,active,0.071285,1.94592,0.051287,0.0,0.0,1.79,0.98,1.7,20.0,0.071285,1.784,1.43,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",31,False,miss,0.355262,1.968782,0.153561,25.0,0.0,1.5,0.99,1.4,0.0,0.355262,0.0,1.47,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",23,True,active,0.105769,1.94775,0.105769,35.0,105.0,1.78,0.99,1.9,15.0,0.105769,1.696,2.89,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",32,True,active,0.102337,1.943804,0.089879,45.0,105.0,1.74,1.0,1.7,15.0,0.102337,1.74,1.53,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",39,True,active,0.091562,1.913835,0.091562,40.0,105.0,1.8,0.99,2.0,10.0,0.091562,1.773,1.47,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",40,True,active,0.073123,1.977508,0.073123,40.0,105.0,1.81,0.98,1.7,15.0,0.073123,1.732,1.52,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",38,True,active,0.089332,1.985166,0.089332,30.0,105.0,1.81,1.0,1.7,20.0,0.089332,1.451,1.69,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",41,True,active,0.056183,1.997129,0.034753,40.0,105.0,1.8,1.0,2.1,5.0,0.056183,1.348,1.56,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",29,True,active,0.106476,1.908638,0.103461,35.0,105.0,0.99,1.0,1.2,5.0,0.106476,0.363,2.94,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",42,True,active,0.094913,1.966658,0.094913,35.0,105.0,1.81,1.0,1.7,20.0,0.094913,1.537,1.57,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",43,True,active,0.115634,1.944807,0.113098,35.0,105.0,1.8,1.0,1.8,25.0,0.115634,1.395,1.73,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",37,True,active,0.139208,1.965344,0.125336,35.0,65.0,1.65,1.0,1.7,20.0,0.139208,1.298,2.28,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",44,True,active,0.129569,1.964779,0.121277,40.0,105.0,1.83,1.0,2.2,20.0,0.129569,1.757,1.77,
exp17b_perturb,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",34,True,active,0.09099,1.983368,0.09099,30.0,105.0,1.81,1.0,1.7,20.0,0.09099,1.661,2.59,
