experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",84,True,active,0.105985,1.945264,0.100042,45.0,105.0,1.7,1.0,1.8,20.0,0.105985,1.515,1.59,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",86,True,active,0.112058,1.986678,0.112058,40.0,105.0,1.79,0.98,1.9,30.0,0.112058,1.789,1.57,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",87,True,active,0.090849,2.015689,0.090849,40.0,105.0,1.78,1.0,1.9,25.0,0.090849,1.542,1.51,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",88,True,active,0.09784,2.010965,0.09784,45.0,105.0,1.75,1.0,1.6,25.0,0.09784,1.398,1.48,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",90,True,active,0.097112,1.993436,0.095722,40.0,105.0,1.79,0.98,1.8,20.0,0.097112,1.718,1.5,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",91,True,active,0.084345,2.009766,0.084345,40.0,105.0,1.82,0.99,1.8,10.0,0.084345,1.441,1.47,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",85,True,active,0.107033,1.993645,0.088715,35.0,85.0,1.82,1.0,1.6,30.0,0.107033,1.582,2.29,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",92,False,miss,0.444568,1.979275,0.17535,15.0,0.0,1.79,0.99,2.3,0.0,0.444568,0.0,1.75,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.095898,1.961599,0.095898,0.0,0.0,1.76,0.99,1.9,15.0,0.095898,1.72,2.09,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",83,True,active,0.077726,1.953,0.074827,55.0,105.0,1.42,1.0,1.6,20.0,0.077726,1.373,2.9,
