experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",68,False,miss,0.166321,1.894025,0.141024,20.0,105.0,1.49,1.0,1.6,0.0,0.166321,0.0,1.65,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",71,False,miss,0.446132,1.876658,0.153569,15.0,0.0,1.8,1.0,1.9,0.0,0.446132,0.0,1.48,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",73,False,miss,0.439114,1.862508,0.157003,15.0,0.0,1.75,1.0,1.7,0.0,0.439114,0.0,1.59,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",64,True,active,0.109819,1.903963,0.099012,30.0,105.0,1.77,0.99,1.6,15.0,0.109819,1.649,2.39,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",63,True,active,0.055227,1.91059,0.055227,30.0,105.0,1.81,0.98,1.9,20.0,0.055227,1.692,2.75,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",72,True,active,0.093812,1.899184,0.093812,30.0,105.0,1.81,0.99,1.6,15.0,0.093812,1.801,2.13,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",76,True,active,0.06173,1.857662,0.057745,35.0,105.0,1.8,0.98,1.8,15.0,0.06173,0.951,1.65,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",77,True,active,0.129211,1.868424,0.121608,30.0,105.0,1.8,1.0,1.8,15.0,0.129211,1.738,1.59,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",78,True,active,0.119719,1.901562,0.110934,30.0,105.0,1.8,1.0,1.7,20.0,0.119719,1.665,1.53,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",81,True,active,0.098531,1.883893,0.088816,35.0,105.0,1.77,0.99,1.8,5.0,0.098531,0.919,1.51,
