experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",41,True,active,0.11731,1.96321,0.114998,50.0,0.0,1.0,1.0,1.3,10.0,0.11731,0.322,1.59,1217.0,6.052,-5.048,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",42,False,miss,0.348729,1.932742,0.136878,0.0,0.0,1.0,1.0,1.1,0.0,0.348729,0.0,1.54,1153.2,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",36,True,active,0.128722,1.912317,0.104625,30.0,0.0,0.99,0.99,1.7,15.0,0.128722,0.945,2.22,1580.1,5.728,-0.196,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",33,False,miss,0.298169,1.930361,0.155851,25.0,0.0,0.99,1.0,1.3,0.0,0.298169,0.0,2.5,1836.9,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",44,False,miss,0.332967,1.923853,0.130463,0.0,0.0,1.0,1.0,1.4,0.0,0.332967,0.0,1.74,1383.1,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",43,False,miss,0.356912,1.909327,0.172041,0.0,0.0,1.0,1.0,1.1,0.0,0.356912,0.0,1.82,1386.9,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",45,False,miss,0.335465,1.962932,0.13435,35.0,0.0,1.0,0.98,1.4,0.0,0.335465,0.0,1.71,1312.0,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",47,True,active,0.070467,1.951928,0.064541,50.0,0.0,1.0,0.97,1.1,15.0,0.070467,1.0,1.55,1127.9,5.1,-0.511,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",48,True,active,0.127756,1.901922,0.121306,45.0,0.0,0.99,0.99,1.3,10.0,0.127756,0.45,1.53,1098.6,5.519,-3.916,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",46,True,active,0.112378,1.942692,0.091355,15.0,0.0,0.99,0.97,1.2,15.0,0.112378,0.943,2.03,1367.3,5.9,-0.551,
