experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",107,False,miss,0.419206,1.932462,0.218194,0.0,0.0,1.0,0.99,1.4,0.0,0.419206,0.0,3.86,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",125,False,miss,0.392934,1.953067,0.170762,15.0,0.0,1.0,0.99,1.2,0.0,0.392934,0.0,1.77,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",124,True,active,0.109891,1.983814,0.101558,45.0,105.0,1.0,1.0,1.1,15.0,0.109891,0.67,1.96,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",119,False,miss,0.326763,1.921333,0.151847,20.0,10.0,1.0,0.97,1.0,0.0,0.326763,0.0,2.59,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",127,False,miss,0.346276,1.94761,0.148531,30.0,35.0,1.01,0.99,1.0,0.0,0.346276,0.0,1.48,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",128,False,miss,0.364449,1.917341,0.158462,25.0,0.0,1.0,1.0,1.7,0.0,0.364449,0.0,1.62,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",130,True,active,0.115413,1.915519,0.102927,50.0,105.0,1.0,0.96,1.3,10.0,0.115413,0.879,1.59,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",118,False,miss,0.376317,1.817101,0.315926,0.0,0.0,0.97,0.97,0.8,0.0,0.376317,0.0,3.28,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",122,True,active,0.108748,1.940788,0.091699,0.0,0.0,1.0,0.98,1.4,5.0,0.108748,0.688,2.66,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",129,False,miss,0.368672,1.932938,0.220539,0.0,0.0,1.01,1.0,1.0,0.0,0.368672,0.0,1.86,
