experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",34,True,active,0.105101,1.956307,0.097386,40.0,105.0,1.78,1.0,1.5,10.0,0.105101,1.784,1.62,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",29,True,active,0.070298,1.869746,0.070298,40.0,105.0,1.51,1.0,1.5,5.0,0.070298,0.43,2.72,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",40,True,active,0.095187,1.943329,0.090617,40.0,105.0,1.64,0.99,1.5,5.0,0.095187,0.927,1.67,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",42,True,active,0.004444,1.999017,0.004444,0.0,0.0,1.93,1.0,1.8,15.0,0.004444,1.715,1.59,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",41,True,active,0.090891,1.961814,0.090891,30.0,105.0,1.8,0.99,1.8,5.0,0.090891,1.344,1.66,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",35,True,active,0.109855,1.917147,0.090899,0.0,0.0,1.8,1.0,1.7,15.0,0.109855,1.722,2.17,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",45,True,active,0.130074,1.951827,0.119676,35.0,100.0,1.67,1.0,1.8,10.0,0.130074,1.502,1.43,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",43,True,active,0.113343,1.936196,0.108979,35.0,105.0,1.79,1.0,1.6,10.0,0.113343,1.74,1.97,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",38,True,active,0.084374,1.931927,0.081724,35.0,105.0,1.79,0.99,1.8,15.0,0.084374,1.788,2.58,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",46,True,passive,0.118912,1.934006,0.111741,40.0,105.0,1.13,1.0,1.6,10.0,0.118912,0.199,1.57,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",44,True,active,0.081528,1.949489,0.07706,40.0,105.0,1.71,1.0,1.6,15.0,0.081528,1.496,1.98,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",33,True,active,0.093397,1.962692,0.07695,45.0,105.0,1.81,0.99,1.6,10.0,0.093397,1.798,3.01,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",47,True,active,0.058398,1.896642,0.051948,50.0,105.0,1.49,0.92,1.4,5.0,0.058398,0.864,1.53,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",36,True,active,0.100246,1.965315,0.090376,40.0,105.0,1.76,0.95,1.9,15.0,0.100246,1.751,3.01,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",37,True,active,0.11283,1.928017,0.10736,0.0,20.0,1.77,0.99,1.8,10.0,0.11283,1.723,3.07,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",39,True,active,0.079431,1.900903,0.074958,40.0,105.0,1.78,0.96,2.0,5.0,0.079431,1.364,2.93,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",49,True,active,0.099532,1.946753,0.099532,35.0,105.0,1.8,1.0,1.9,5.0,0.099532,1.356,1.54,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",51,False,miss,0.353263,1.945096,0.144149,0.0,0.0,1.75,1.0,2.2,0.0,0.353263,0.0,1.52,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",50,True,active,0.070198,1.915608,0.053392,35.0,80.0,1.8,1.0,2.1,20.0,0.070198,1.715,1.62,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",54,True,active,0.029846,1.984467,0.029846,0.0,0.0,1.72,0.99,1.6,20.0,0.029846,1.364,1.55,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",56,False,miss,0.353274,1.953512,0.134299,0.0,0.0,1.78,1.0,1.9,0.0,0.353274,0.0,1.54,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",52,True,active,0.092451,1.934185,0.040651,0.0,0.0,1.56,1.0,1.3,15.0,0.092451,1.536,2.2,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",58,True,active,0.091693,1.875607,0.091693,40.0,105.0,1.77,1.0,1.5,5.0,0.091693,0.972,1.66,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",48,True,active,0.09955,1.982362,0.092001,40.0,105.0,1.75,0.98,1.8,10.0,0.09955,1.481,2.92,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",61,True,active,0.099161,1.918249,0.078032,40.0,105.0,1.8,0.94,1.7,15.0,0.099161,1.777,1.59,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",53,True,active,0.04828,1.956792,0.04828,0.0,0.0,1.78,0.99,1.5,15.0,0.04828,1.676,2.59,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",59,True,active,0.063155,1.925699,0.027271,0.0,0.0,1.53,0.99,1.2,20.0,0.063155,0.869,1.86,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",62,True,active,0.086159,1.972767,0.076812,40.0,105.0,1.77,1.0,1.6,10.0,0.086159,1.774,1.66,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",64,True,active,0.129432,1.951341,0.11464,35.0,105.0,1.79,1.0,2.0,15.0,0.129432,1.764,1.61,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",66,True,active,0.093678,1.96064,0.076868,45.0,105.0,1.78,1.0,1.4,10.0,0.093678,1.633,1.52,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",63,True,active,0.054044,1.986078,0.019143,0.0,0.0,1.78,1.0,1.7,20.0,0.054044,1.738,2.09,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",67,True,active,0.054483,1.923214,0.049983,45.0,105.0,1.79,0.99,1.6,5.0,0.054483,1.393,1.58,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",57,True,active,0.112168,1.927998,0.096556,0.0,5.0,1.59,1.0,1.9,10.0,0.112168,1.579,2.72,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",55,True,active,0.100281,1.941638,0.080253,40.0,105.0,1.5,0.96,1.4,10.0,0.100281,1.405,2.99,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",65,True,active,0.107199,1.950197,0.107002,35.0,105.0,1.59,1.0,1.6,10.0,0.107199,1.394,2.25,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",69,True,active,0.125296,1.946818,0.117079,35.0,105.0,1.68,1.0,1.8,10.0,0.125296,1.42,1.63,
