experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",80,False,miss,0.336485,1.908217,0.175423,5.0,0.0,1.37,1.0,1.4,0.0,0.336485,0.0,1.5,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",74,False,miss,0.324678,1.88924,0.154454,15.0,0.0,1.54,1.0,1.6,0.0,0.324678,0.0,2.28,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",81,True,active,0.122861,1.918666,0.1055,35.0,100.0,1.66,1.0,1.5,0.0,0.122861,0.816,1.4,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",76,True,active,0.027444,1.877493,0.027444,0.0,0.0,1.81,0.95,1.8,20.0,0.027444,1.785,2.16,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",82,True,active,0.10902,1.86933,0.096715,30.0,105.0,1.74,0.99,2.1,10.0,0.10902,1.645,1.54,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",77,True,active,0.033561,1.704771,0.033561,25.0,75.0,1.81,1.0,2.0,15.0,0.033561,1.751,2.09,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",75,True,active,0.087925,1.876081,0.085696,35.0,105.0,1.79,0.98,1.5,5.0,0.087925,0.804,2.86,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",86,True,active,0.125781,1.863252,0.102746,35.0,85.0,1.73,1.0,1.9,10.0,0.125781,1.731,1.55,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",83,True,active,0.116381,1.883404,0.106131,30.0,90.0,1.76,1.0,1.6,10.0,0.116381,1.444,2.02,
exp17d_mechanism,ablationtube_only__ballspeed12__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",88,True,active,0.144079,1.882544,0.131498,35.0,85.0,1.29,1.0,1.6,0.0,0.144079,0.396,1.55,
